"filename","case_study","authors","topic","subsection","question_id","question","A","B","C","D","E","F","G","H","I","J","K","L","other","description","dont_know","not_relevant","info_quality","notes","extra","extra.1"
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.4.","2.4.4.1.","What are the tools used to control catch? (please check all that apply)
A. None specific to this fishery
B. Total allowable catch limit
C. Individual catch limit
D. Total allowable effort limit
E. Individual effort limit
F. Size limits
G. Spatial restrictions on fishing
H. Temporal restrictions on fishing
I. Gear restrictions
J. Species restrictions
K. Other (please specify):",NA,NA,NA,NA,"e","f",NA,NA,"i",NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.5.","2.4.5.1.","What measures are taken to conserve habitats?
A. None specific to this fishery
B. Gear restrictions
C. Season closure
D. Year-round no-take zones
E. Seasonal no-take zones
F. Other (please specify):","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.6.","2.4.6.1.","Are management enforced, and if so, how?
A. Not routinely enforced
B. Fines and penalty fees
C. Revocation of access and harvest rights
D. Social ostracism
E. Other (please specify):
",NA,"b","c","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.7.","2.4.7.1.","What fishery dependent data are collected to support management?
A. Landed volume
B. Discard volume
C. Landed value
D. Size
E. Other (please specify):","a","b","c","d","e",NA,NA,NA,NA,NA,NA,NA,"molt status",NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.7.","2.4.7.2.","Who collects and reports the fishery dependent data?
A. National government agencies
B. Regional (State, Province, Prefecture, etc.) government agencies
C. Municipal/local government agencies
D. Individual harvesters or harvester associations
E. Dealers, processors or their associations
F. Environmental NGOs
G. Community organizations
H. Other (please specify):",NA,"b",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.7.","2.4.7.3.","Are fishery-independent data (e.g., trawl survey) collected to support management?
A. Yes
B. No","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.7.","2.4.7.4.","Who collects fishery-independent data?
A. National government agencies
B. Regional (State, Province, Prefecture, etc.) government agencies
C. Municipal/local government agencies
D. Idividual harvesters or harvester associations
E. Dealers, processors or their associations
F. Environmental NGOs
G. Community organizations
H. Universities and/or other scientific organizations
I. Other (please specify):","a","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.7.","2.4.7.5.","How often are fishery-independent data collected?
A. Seasonal (2 ~ 4 times a year)
B. Annual 
C. Every 2 ~ 5 years
D. Undermined frequency
E. Other (please specify):","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.7.","2.4.7.6.","Are environmental data collected to support management?
A. No
B. Yes, in situ samples
C. Yes, from buoys
D. Yes, from remote sensing
E. Yes, other (please specify):",NA,"b","c","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.7.","2.4.7.7.","Who collects and manages environmental data?
A. National government agencies
B. Municipal/local government agencies
C. Individual harvesters or harvester associations
D. Dealers, processors or their associations
E. Environmental NGOs
F. Community Regional (State, Province, Prefectures, etc.)
G. Universities and/or other scientific organizations
H. Other (please specify):","a",NA,"c",NA,"e","f","g",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.8.","2.4.8.1.","What are the general types of information sources used to manage the fishery?
A. Local knowledge
B. Scientific observation
C. Stock assessment process
D. Other (please specify):","a","b","c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.9.","2.4.9.1.","How is stock size tracked? Please describe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.9.","2.4.9.2.","If stock assessments are in place, what types are used and who conducts them? Please describe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Management context","2.4.9.","2.4.9.3.","If stock assessments are not in place, are data synthesized in any manner to track stock size trends or status? If so, who conducts the synthesis? Please describe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Shocks and system response","2.5.1.","2.5.1.1.","Has the system experienced any major shocks in the last 20 years (detrimental or beneficial)?
A. No shocks
B. Environmental shocks (e.g. coral bleaching event, marine heatwave, king tide flooding or sea level rise, predator or invasive species outbreaks, disease events, typhoon/hurricane/cyclones, earthquake/tsunami, volcano, pollution, oil spills, nuclear disaster)
C. Governance/management shocks (e.g. change in political/ruling party, change in fishery management structure, change in management approach)
D. Socioeconomic shocks (e.g. military conflicts, public health crises, recessions, major supply chain disruptions)
E. Other (please specify):",NA,"b",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information","2012 heatwave, China tariffs",NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Shocks and system response","2.5.2.","2.5.2.1.","Please identify the most important shocks (of any type) experienced in the system that have shaped its current structure, status, and capacities. Describe briefly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Shocks and system response","2.5.3.","2.5.3.1.","What were the major impacts on natural (e.g., biological, oceanographic, coastal landscapes, habitat), human (e.g., economic, social, governmental), and coupled systems caused by the shock or shocks mentioned above? If multiple shocks occurred, please describe and be specific about which shocks caused which effects to the fishery or stock(s).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Shocks and system response","2.5.4.","2.5.4.1.","What actions were taken to alleviate such impacts, and who took (or contributed to) these actions? If multiple shocks occurred, please describe and be specific about which actions are associated with which shock.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Shocks and system response","2.5.5.","2.5.5.1.","Subsequently what happened to the natural, human, or coupled system?
A. Full recovery to the pre-shock state
B. Recovering towards the pre-shock state
C. Transformed to a different state but still providing valuable services
D. Transformed to different state but losing a majority of services
E. System still responding, outcome not yet known",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Shocks and system response","2.5.6.","2.5.6.1.","What kind of changes do we observe in the natural, human, or coupled systems if we compare pre-shock state to post-shock state? Describe briefly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Shocks and system response","2.5.7.","2.5.7.1.","Did experiences during this shock lead to changes that will enhance resilience to future shocks? Please describe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.1.","2.6.1.1.","What types of climate change projections are available for the system?
A. Global climate models only
B. Downscaled regional projects
C. Other (please specify):","a","b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.2.","2.6.2.1.","What time frame is most relevant to this case study, for which projections are available within your consideration?
A. Projections to 2050
B. Projections to 2100
C. Interdecadal variability
D. Interannual variability
E. Other (please specify):","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.3.","2.6.3.1.","What are the key limitations of available climate projections in the context of this case study? Please describe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Skillful seasonal to decadal predictions of physical conditions are not available for this region. Uncertainty about physical changes in nearshore and how species will respond by moving along depth gradient.",NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.4.","2.6.4.1.","Which of the following climate disturbances are projected to alter the future of the fishery and surrounding ecosystem?
A. Ocean warming
B. Ocean acidification
C. Frequency and/or severity of coral bleaching
D. Frequency and/or severity of marine heatwaves
E. Frequency and/or severity of extreme El Nino-Southern Oscillation events
F. Frequency and/or severity of large storm events
G. Ocean cooling
H. Loss of sea ice
I. Sea level rise
J. Increase or decrease in upwelling
K. Changes in ocean current patterns
L. Other (please specify):","a","b",NA,"d",NA,NA,NA,NA,"i",NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information","primarily warming and heatwaves, concerns about acidification but evidence base equivocal so far, SLR will threaten transportation networks and shoreside infrastructure",NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.5.","2.6.5.1.","How is climate change expected to affect physical conditions (e.g. water chemistry, habitat availability or quality, primary productivity) in the system? Describe briefly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.6.","2.6.6.1.","How is climate change expected to affect the species that are the focus of this fishery case (e.g. abundance, distribution, phenology)? Describe briefly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.7.","2.6.7.1.","How is climate change expected to affect fishing opportunities and the fishery (e.g. yield, variability, effort)? Describe briefly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.8.","2.6.8.1.","How is climate change expected to affect social and economic conditions of individuals and communities (e.g. overall profit, profit distribution, trade mechanisms, societal effects (e.g. markets, migration, labor, consumption), harvest safety, infrastructure, or other livelihood opportunities)? Describe briefly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.9.","2.6.9.1.","Will climate change and fishing interact in ways that could create negative or positive feedback loops for the natural, human, or coupled system? If so, how would these dimensions interact and in what direction? Describe briefly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills_Lobster_Case Study Template.xlsx","Maine lobster","Mills","Climate projections","2.6.10.","2.6.10.1.","Are there any perverse incentives created by climate change? Describe briefly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pecl_Tasmania rock lobster_case study template.xlsx","Tasmania rock lobster","Pecl","Biogeographic context","2.1.1.","2.1.1.1.","What is the physical context within which the fishery takes place? Check all that apply: 
A. Intertidal (e.g. beach, mangrove)
B. Estuary
C. Coastal/nearshore (e.g. lagoon, fjord, coral reef, archipelago)
D. Shelf
E. Deep sea (e.g. canyon)
F. Other (please specify):",NA,NA,"c","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A - adequate and reliable data/information",NA,NA,NA
"Pecl_Tasmania rock lobster_case study template.xlsx","Tasmania rock lobster","Pecl","Biogeographic context","2.1.2.","2.1.2.1.","Which of the following contribute to primary productivity? 
A. Upwelling
B. Fluvial inputs/plumes
C. Sea ice
D. Vegetated habitats (e.g. salt marsh, mangroves, seagrasses, kelp forests)
E. Coral reefs
F. Other (please specify):","a",NA,NA,"d",NA,"f",NA,NA,NA,NA,NA,NA,"rocky reefs; kelp forests; currents","West coast of Tasmanian is more nutrient rich than east coast Tasmania due to more upwelling. East coast Tasmania is affected by the protrusion of the warmer and nutrient poor waters of the East Australian Current (EAC).",NA,NA,"A - adequate and reliable data/information",NA,NA,NA
